date,Consumption,reduced_temp,holiday_val(as_factor),weekday(as_factor),lock_down(as_factor),covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,laborforce,unemployment,export,import,di
2017-07-31,860243.5619,63.8360323772917,0,1.0,0,0.0,862,78.7,318.03,53.7,44387.0,13573.0,20926.0,-249.0
2017-08-01,886061.1577,64.93568609,0,2.0,0,0.0,860,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-02,892699.0411,66.9437573662083,0,3.0,0,0.0,858,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-03,895345.5001,66.234063752625,0,4.0,0,0.0,856,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-04,874122.8615,63.636401727125,0,5.0,0,0.0,854,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-05,840201.0418,63.943333622375,0,6.0,0,0.0,852,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-06,763666.7956,66.3862040115833,0,7.0,0,0.0,849,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-07,877314.0101,68.4966102949167,0,1.0,0,0.0,847,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-08,907614.4553,71.1880235868333,0,2.0,0,0.0,845,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-09,914689.3413,71.4954542792917,0,3.0,0,0.0,843,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-10,913191.4655,69.1511618925,0,4.0,0,0.0,840,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-11,914655.5815,68.7304275683333,0,5.0,0,0.0,838,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-12,871333.9187,68.1495088339167,0,6.0,0,0.0,836,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-13,779772.5727,69.0490127362917,0,7.0,0,0.0,833,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-14,877362.7494,67.20495133141671,0,1.0,0,0.0,831,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-15,884510.1475,64.37792740925,0,2.0,0,0.0,829,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-16,879438.0672,63.604605897416704,0,3.0,0,0.0,826,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-17,876422.9202,64.4080478410417,0,4.0,0,0.0,824,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-18,876052.8025,64.4324864222917,0,5.0,0,0.0,821,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-19,840793.3859999999,64.4060195056667,0,6.0,0,0.0,819,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-20,762177.5849,65.3564581347917,0,7.0,0,0.0,816,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-21,850128.4646,63.38856147675,0,1.0,0,0.0,814,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-22,851900.5164,60.175887288083295,0,2.0,0,0.0,811,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-23,845658.0479,58.315156468083295,0,3.0,0,0.0,809,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-24,854371.1516,59.6267769137083,0,4.0,0,0.0,806,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-25,846630.3842,59.571726686166706,0,5.0,0,0.0,804,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-26,817218.3033,58.7579412578333,0,6.0,0,0.0,801,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-27,752961.3013,59.30439883129171,0,7.0,0,0.0,799,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-28,813832.5445,60.862745047375,0,1.0,0,0.0,796,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-29,806688.2983,61.347322306375,0,2.0,0,0.0,794,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-30,709152.7589,56.980176392749996,2,3.0,0,0.0,791,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-08-31,631663.0687,54.41806684675,4,4.0,0,0.0,788,78.8,320.57,53.7,44357.0,14359.0,18568.0,181.0
2017-09-01,559915.7905,56.3063146284583,3,5.0,0,0.0,786,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-02,571381.0048,60.306572486374996,3,6.0,0,0.0,783,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-03,591360.442,65.0309724891667,3,7.0,0,0.0,780,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-04,627798.4147,66.5113045120833,3,1.0,0,0.0,778,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-05,780887.9248,61.0167421002917,0,2.0,0,0.0,775,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-06,806116.1638,53.0029945181667,0,3.0,0,0.0,772,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-07,808301.2514,51.1113210097917,0,4.0,0,0.0,770,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-08,807109.9249,58.192178982,0,5.0,0,0.0,767,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-09,776527.1831,61.599627744458296,0,6.0,0,0.0,764,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-10,705369.0916,66.197212508,0,7.0,0,0.0,762,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-11,804191.6851,68.0228637300417,0,1.0,0,0.0,759,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-12,829707.9554,68.3382006615,0,2.0,0,0.0,756,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-13,832269.3929999999,64.7985181510417,0,3.0,0,0.0,754,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-14,836773.1682,63.434124335125,0,4.0,0,0.0,751,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-15,830803.8075,64.71831038554171,0,5.0,0,0.0,748,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-16,798231.8953,65.80716466475,0,6.0,0,0.0,746,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-17,715626.2646,67.13347329633329,0,7.0,0,0.0,743,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-18,813489.7006,67.76666057025,0,1.0,0,0.0,740,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-19,832741.9401,67.1352630771667,0,2.0,0,0.0,737,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-20,835189.2456,68.2180035525417,0,3.0,0,0.0,735,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-21,829978.1076,64.4979250734583,0,4.0,0,0.0,732,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-22,805591.6163,51.45012724945829,0,5.0,0,0.0,729,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-23,764380.9990000001,47.557469783,0,6.0,0,0.0,727,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-24,693828.5578,49.736650832124994,0,7.0,0,0.0,724,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-25,772377.6577,53.431280624375,0,1.0,0,0.0,721,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-26,790647.2629999999,53.7035848771667,0,2.0,0,0.0,718,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-27,788655.9159,51.14811558962499,0,3.0,0,0.0,716,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-28,799504.5113,49.48218545125,0,4.0,0,0.0,713,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-29,792456.2999,46.43312797775,0,5.0,0,0.0,710,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-09-30,753214.378,45.396706243916704,0,6.0,0,0.0,708,79.0,322.37,53.6,44357.0,12762.0,19842.0,194.0
2017-10-01,634923.6671,43.7546970364167,0,7.0,0,0.0,705,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-02,711759.4659999999,40.56070773970829,0,1.0,0,0.0,702,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-03,728501.6479,38.65270831933329,0,2.0,0,0.0,700,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-04,726857.9152,39.0220054689583,0,3.0,0,0.0,697,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-05,731715.9397,39.8041754688333,0,4.0,0,0.0,694,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-06,729954.0414,43.843433376666695,0,5.0,0,0.0,692,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-07,702086.9758,46.86622689125,0,6.0,0,0.0,689,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-08,628651.9163,43.97327824175,0,7.0,0,0.0,687,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-09,710278.7689,36.721980173375,0,1.0,0,0.0,684,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-10,723379.9297,36.69384570975,0,2.0,0,0.0,681,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-11,728719.6469,37.414911791333296,0,3.0,0,0.0,679,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-12,725838.7992,37.814766258125,0,4.0,0,0.0,676,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-13,722165.5384,39.1131354164167,0,5.0,0,0.0,674,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-14,700161.3975,39.445173848458296,0,6.0,0,0.0,671,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-15,629303.8984,36.720852699083295,0,7.0,0,0.0,669,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-16,709758.1325,39.581507230416705,0,1.0,0,0.0,665,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-17,726888.3274,39.667761005500005,0,2.0,0,0.0,662,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-18,727891.5771,42.319236147791706,0,3.0,0,0.0,660,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-19,725989.7176,43.70055295125,0,4.0,0,0.0,657,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-20,716924.2113,44.441050759375,0,5.0,0,0.0,655,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-21,686848.5965,43.7020368991667,0,6.0,0,0.0,653,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-22,618151.2018,42.569099189625,0,7.0,0,0.0,650,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-23,701230.5832,42.247753714,0,1.0,0,0.0,648,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-24,727260.2785,41.743040198625,0,2.0,0,0.0,644,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-25,725695.2433,38.62979637091671,0,3.0,0,0.0,642,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-26,726425.6948,35.10736130475,0,4.0,0,0.0,640,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-27,717775.1368,35.4627538492083,0,5.0,0,0.0,637,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-28,682740.238,37.9974731707917,0,6.0,0,0.0,635,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-29,616529.6658,31.954799983541697,2,7.0,0,0.0,633,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-30,714141.4189,30.1315388597917,0,1.0,0,0.0,629,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-10-31,745741.848,24.025542518208297,0,2.0,0,0.0,627,79.7,325.93,53.1,44265.0,15204.0,20683.0,186.0
2017-11-01,752876.3663,19.3524109811667,0,3.0,0,0.0,625,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-02,756838.7435,20.09277980675,0,4.0,0,0.0,623,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-03,750888.9677,25.373420367958303,0,5.0,0,0.0,620,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-04,729985.7195,27.641854494125,0,6.0,0,0.0,618,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-05,652941.5322,25.330951063,0,7.0,0,0.0,615,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-06,741835.0613,25.998102512750002,0,1.0,0,0.0,613,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-07,752612.7901,27.2958798587917,0,2.0,0,0.0,611,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-08,750800.3278,29.455649862875,0,3.0,0,0.0,609,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-09,747490.2483,30.939320762708302,0,4.0,0,0.0,607,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-10,748041.4179,28.940734455500003,0,5.0,0,0.0,604,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-11,720145.7507,28.2341590334167,0,6.0,0,0.0,602,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-12,644725.553,32.954208731208304,0,7.0,0,0.0,600,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-13,729511.7654,36.03253381775,0,1.0,0,0.0,598,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-14,743286.3478,35.1328238258333,0,2.0,0,0.0,596,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-15,747679.0842,33.5819068975417,0,3.0,0,0.0,593,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-16,752795.8223,33.430580481875,0,4.0,0,0.0,592,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-17,746684.3379,33.2252330682917,0,5.0,0,0.0,590,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-18,717642.7311,33.156025532625,0,6.0,0,0.0,588,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-19,650766.2118,32.007982309541696,0,7.0,0,0.0,586,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-20,752403.7237,26.476455048875,0,1.0,0,0.0,585,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-21,782771.2662,15.220640403125,0,2.0,0,0.0,582,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-22,798358.6698,11.206573846333301,0,3.0,0,0.0,580,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-23,805885.8397,17.379268978875,0,4.0,0,0.0,579,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-24,797304.1918,19.3769888067083,0,5.0,0,0.0,577,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-25,762742.6747,20.55549865725,0,6.0,0,0.0,576,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-26,686376.9281,22.9023380947083,0,7.0,0,0.0,574,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-27,777629.5951,25.585333661333298,0,1.0,0,0.0,573,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-28,802218.7413,23.47703695925,0,2.0,0,0.0,571,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-29,802466.9354,19.149023131041698,0,3.0,0,0.0,570,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-11-30,795800.9188,21.492443548041702,0,4.0,0,0.0,569,79.9,330.29,52.8,44265.0,15343.0,19995.0,348.0
2017-12-01,781622.1117,26.377095964875004,0,5.0,0,0.0,566,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-02,743106.0339,29.001202283875,0,6.0,0,0.0,565,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-03,662303.2674,31.550621343249997,0,7.0,0,0.0,564,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-04,764453.963,31.472820033291697,0,1.0,0,0.0,563,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-05,805531.4481,19.0128975910833,0,2.0,0,0.0,563,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-06,819717.9777,6.883596854958331,0,3.0,0,0.0,562,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-07,826898.0158,6.70979330770833,0,4.0,0,0.0,561,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-08,817669.4603,12.8002463462083,0,5.0,0,0.0,560,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-09,783498.8585,17.159920409916698,0,6.0,0,0.0,559,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-10,700678.7635,19.6260505186667,0,7.0,0,0.0,558,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-11,795222.3492,20.764655326,0,1.0,0,0.0,557,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-12,807017.6137,24.438198568375,0,2.0,0,0.0,556,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-13,804505.1213,24.8979691777917,0,3.0,0,0.0,556,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-14,807589.5237,24.3053932207083,0,4.0,0,0.0,555,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-15,795103.9619,24.1438502705833,0,5.0,0,0.0,555,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-16,761371.9704,25.925441193833297,0,6.0,0,0.0,554,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-17,687847.6376,28.022339266083303,0,7.0,0,0.0,554,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-18,789517.809,24.5186348297083,0,1.0,0,0.0,554,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-19,813021.6668,20.041481819125,0,2.0,0,0.0,554,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-20,812305.82,16.272517950625,0,3.0,0,0.0,553,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-21,813339.7721,16.1604137765,0,4.0,0,0.0,554,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-22,820515.8606,17.967462828625,0,5.0,0,0.0,553,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-23,774270.1021,16.1933708939167,0,6.0,0,0.0,554,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-24,696997.9971,7.14791746033333,0,7.0,0,0.0,554,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-25,796888.1997,8.72977362591667,0,1.0,0,0.0,554,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-26,809651.9696,13.7083468295417,0,2.0,0,0.0,554,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-27,803116.3345,17.7962518900833,0,3.0,0,0.0,555,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-28,802027.8583,18.7948578284167,0,4.0,0,0.0,555,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-29,784165.6991,20.09132565375,0,5.0,0,0.0,556,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-30,740822.3849,18.7674425326667,0,6.0,0,0.0,556,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2017-12-31,654466.4667,13.95303824125,0,7.0,0,0.0,557,79.0,332.47,52.4,44296.0,14976.0,22254.0,342.0
2018-01-01,636111.824,13.121083970541699,1,1.0,0,0.0,557,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-02,772774.1505,16.40572971025,0,2.0,0,0.0,558,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-03,802981.905,19.078200535125,0,3.0,0,0.0,559,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-04,813006.9105,16.5925788504167,0,4.0,0,0.0,560,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-05,805368.6112,14.1048239862083,0,5.0,0,0.0,561,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-06,765971.5188,14.196118148333301,0,6.0,0,0.0,562,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-07,691251.9869,16.751646524375,0,7.0,0,0.0,563,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-08,790334.0443,18.7558475382083,0,1.0,0,0.0,564,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-09,815188.4219,18.925821778208302,0,2.0,0,0.0,565,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-10,816698.0931,17.768851812791702,0,3.0,0,0.0,566,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-11,823416.8067,20.434345341375,0,4.0,0,0.0,568,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-12,820247.1201,19.0311640350833,0,5.0,0,0.0,569,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-13,786011.8126,16.886180413375,0,6.0,0,0.0,570,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-14,716480.3084,10.6116352567083,0,7.0,0,0.0,572,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-15,820010.6378,6.09890247875,0,1.0,0,0.0,573,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-16,839694.2049,10.9249417631667,0,2.0,0,0.0,574,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-17,830852.6995,15.2246826912083,0,3.0,0,0.0,577,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-18,837582.3688,14.325646024958301,0,4.0,0,0.0,578,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-19,813062.1837,4.88478484433333,0,5.0,0,0.0,580,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-20,775872.6646,11.260090995208301,0,6.0,0,0.0,582,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-21,693977.8428,16.0678053260833,0,7.0,0,0.0,583,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-22,802606.5277,16.0054359140833,0,1.0,0,0.0,586,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-23,831730.6448,9.34447551141667,0,2.0,0,0.0,587,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-24,843472.7345,2.51533931191667,0,3.0,0,0.0,589,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-25,846175.0156,-1.8777101154583302,0,4.0,0,0.0,591,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-26,835613.0249,-0.7732312873333341,0,5.0,0,0.0,593,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-27,786995.7933,1.2697800584166699,0,6.0,0,0.0,596,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-28,697378.33,3.3760267880000003,0,7.0,0,0.0,597,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-29,805813.8252,5.75522402641667,0,1.0,0,0.0,599,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-30,813516.8911,12.030758392291698,0,2.0,0,0.0,601,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-01-31,813329.0636,14.060314420833302,0,3.0,0,0.0,604,78.2,346.06,52.1,44418.0,13302.0,21104.0,316.0
2018-02-01,811905.6054,16.3588403655417,0,4.0,0,0.0,606,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-02,810069.2204,18.646525969875,0,5.0,0,0.0,608,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-03,769208.7579999999,21.3566999225,0,6.0,0,0.0,610,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-04,693987.5832,24.1351721705417,0,7.0,0,0.0,613,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-05,786534.4199,20.0691587767083,0,1.0,0,0.0,615,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-06,800893.0174,18.8174345002917,0,2.0,0,0.0,617,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-07,802323.3941,23.487553324958302,0,3.0,0,0.0,619,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-08,801878.1901,28.654283207333304,0,4.0,0,0.0,622,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-09,794656.8821,24.389143474208304,0,5.0,0,0.0,625,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-10,764394.0812,23.70754128475,0,6.0,0,0.0,627,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-11,688278.5473,25.483228577083302,0,7.0,0,0.0,629,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-12,794717.9578,17.415549146625,0,1.0,0,0.0,632,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-13,809699.8944,14.945318862874998,0,2.0,0,0.0,635,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-14,816818.918,17.801785747,0,3.0,0,0.0,637,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-15,814943.8724,18.5462928424583,0,4.0,0,0.0,639,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-16,815462.0018,20.802925502125,0,5.0,0,0.0,641,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-17,775662.0758,18.8585658667917,0,6.0,0,0.0,645,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-18,689839.3295,16.4627688124583,0,7.0,0,0.0,647,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-19,790374.0413,18.4727415495833,0,1.0,0,0.0,650,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-20,814936.9942,19.3365153399583,0,2.0,0,0.0,652,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-21,815539.6529999999,20.9795754827917,0,3.0,0,0.0,654,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-22,808419.1173,22.3144455625833,0,4.0,0,0.0,658,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-23,803391.0021,21.3422776020417,0,5.0,0,0.0,660,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-24,767478.8807,20.6362546343333,0,6.0,0,0.0,663,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-25,699019.2569,16.6268549406667,0,7.0,0,0.0,665,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-26,808681.6,14.7023533245417,0,1.0,0,0.0,668,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
